,0,1,2,3,5,6,7,9,10,22,23
257,(-268.7743842633327-867.0651155047328j),(179.82071257451636-635.8231561923094j),(520.4955829265372-16.014588325618682j),(-33.33090534980399+607.2547431706888j),(-107.57672500993394-975.3328700557257j),(-389.0116771408207-526.5472402995381j),(642.7601765276466+420.99270512870885j),(279.16693470923997-1117.8567949380486j),(812.5942219798267+225.0076253364308j),(-382.24951493552527-844.3296944914385j),(684.291456664679-416.52567935498854j)
258,(-238.4017252612073-859.7471813228019j),(191.94602708046585-621.3839235424563j),(521.5345103308737+8.711142776334126j),(-53.928339533531954+597.8940146761097j),(-87.6054314189852-1002.5311735212493j),(-371.9913178277151-575.3689129783335j),(621.2182394324586+460.76050514645044j),(275.61905670491024-1109.9014283915099j),(808.118714320722+256.42517737097853j),(-366.3377335172372-873.8483725113613j),(700.5431068949161-371.6127287886253j)
259,(-265.04558646979467-874.9533203429311j),(204.64444034845903-624.1233889754994j),(519.1654834727045+15.368124870349147j),(-62.56169990027424+593.9558778063305j),(-78.71434695805705-951.8230606248522j),(-362.04723231474395-560.2733204005798j),(598.9676783408222+460.3031691946903j),(271.3810558406022-1083.6177797626422j),(799.0261037318234+271.53361990530044j),(-347.81312791547697-883.3344449957043j),(685.0883023644116-400.32341020787624j)
260,(-212.77285409305267-846.1823094356631j),(206.647125278411-600.1605646599644j),(503.21033947053144+34.0898604198611j),(-76.35341106692223+577.7528024324425j),(-63.78750282615793-948.9315391394491j),(-339.8510955723971-539.1939335454837j),(614.7530993306794+424.1169434602426j),(323.63116596278127-1068.852200774194j),(780.8006051941006+289.42526852692805j),(-343.7640184919196-844.0506153361432j),(703.4088925387261-373.50088708381077j)
261,(-250.59994757004853-888.4889471888581j),(183.92921806214795-625.2648645316359j),(528.9988892071055+4.782367803608355j),(-85.90819093934402+605.2510907041531j),(-84.46612380852291-970.7511525180633j),(-387.1040301808213-572.0634457868963j),(644.6474136636965+486.8259195769181j),(277.96373743373965-1148.4778298805757j),(805.2672611714764+262.79244980714253j),(-352.5555772220199-906.8148639999891j),(695.8201494015785-373.70579277581544j)
262,(-235.4655378943163-845.0804009748242j),(224.85975807609412-610.6916704983995j),(523.6947769272786+48.66594848907603j),(-87.02933342746664+572.0955102355234j),(-36.09172773777231-992.4180795983807j),(-347.3205147937615-548.093928674861j),(579.2138319084017+493.0187900904907j),(317.05606223777596-1041.0314196304075j),(784.7164177378436+309.7652516883973j),(-319.25367167052855-877.5874659832418j),(726.6444197745648-332.79516866466986j)
263,(-232.5571939245897-865.9670841229735j),(190.11909698962808-610.3267625207304j),(519.0840514218489+14.906602618143218j),(-71.1368178633427+575.0896722990842j),(-114.74727079571974-960.9707349415949j),(-372.5569812980593-540.0463072691581j),(610.6501664240593+473.15734856675095j),(276.0911097597954-1065.50150995348j),(773.3355294074478+261.5674121387446j),(-392.65269460558295-871.3928501106018j),(666.1948188918441-365.5132776414947j)
264,(-237.5067401759533-841.0565118095026j),(218.2531607371284-619.8673594992382j),(509.33239182376747+25.495474433175005j),(-113.48362978916565+587.3331037169704j),(-47.760209874975914-982.4500716523091j),(-365.1717080273581-566.4336007178515j),(587.4355933741181+459.047297144657j),(288.4872449222476-1064.6319049112867j),(772.1099069632342+300.03879203375845j),(-341.5239523004921-888.6990346577845j),(692.9916387939292-326.39313383482886j)
265,(-222.25450768442528-911.4532613620817j),(238.5432616356794-628.2121539573848j),(539.0788047686486+39.95350605420426j),(-119.31717652251284+611.7868571409496j),(-67.02284257661849-1015.6364234048376j),(-380.89670390452017-575.4748453084118j),(613.6145442727961+518.423680059044j),(343.2223635100495-1142.180943607539j),(817.1589084353852+319.226936236755j),(-357.55236461533576-906.5244938003624j),(732.7644650692481-359.8446259437145j)
266,(-207.52776517840604-867.9824621594149j),(246.66536398349857-618.0183323907537j),(517.1917404964985+51.57807351273452j),(-124.77266943285638+599.8732506379802j),(-62.456454841681506-978.775260793868j),(-354.77817166916316-563.0165233555977j),(583.1613575643463+507.6981683207935j),(329.4358489556927-1099.0146180706554j),(772.0342271682784+316.1137987037223j),(-347.7000205504587-905.9898545320032j),(698.4199293681353-350.37176930031035j)
267,(-220.37871284228234-885.0787561981716j),(230.6632996984026-655.0784794980948j),(521.5845240031766+35.39651719162937j),(-125.24509102777162+589.506605872502j),(-64.36308508325523-1011.8456409761509j),(-384.80487039329364-551.455871376385j),(593.6866159773281+524.3345384319133j),(309.87363821426555-1123.548253038401j),(824.030792944078+310.77286182836986j),(-366.27759981298664-915.2562628565221j),(722.0588528715831-393.02133516605426j)
268,(-240.28240953843815-871.974907910362j),(216.80458527878258-609.7031721990276j),(524.4602788188312+40.88776451294666j),(-136.5617267288903+599.0664423351051j),(-61.9682895357072-996.9107283164791j),(-375.76671299678173-571.5191377230688j),(585.6436393674228+512.0756998103194j),(301.14989846529403-1123.6608848523483j),(800.8186697716593+333.4772693252271j),(-362.277848033088-889.2616430636448j),(703.8810364429735-362.2571637210367j)
269,(-213.22790213063618-899.1181307611859j),(215.15905535615457-603.3752767960776j),(511.90339982996704+49.684481888313485j),(-101.57740613870045+596.7777508092367j),(-52.64023329602263-986.6974811969809j),(-385.46916345432606-555.8779210807742j),(596.1029328764031+478.95553479094787j),(288.90130012584774-1097.756809817961j),(790.3050670548448+337.26147331991746j),(-384.7316370369194-881.0195792318437j),(719.5106311205549-362.42271042075424j)
270,(-228.92484915952545-866.7875462459348j),(220.4016533240706-590.1323069886433j),(520.7485473458055+41.25085309065622j),(-140.35609737152387+583.4607661712557j),(-63.031165608960706-987.4033332609862j),(-370.08506491190224-545.0234713235083j),(585.347709625355+501.77755197035935j),(283.123288522279-1096.8706964256853j),(778.3685609119033+339.0162342186162j),(-369.9282774299545-900.8770359522786j),(701.7319691968619-343.8061882187186j)
271,(-213.16675157614938-860.8802472597331j),(228.63818137353996-601.7862921492599j),(500.9809653505645+53.01600076749507j),(-138.60081561332294+562.7206324536194j),(-49.945472436954375-964.3929403267636j),(-342.14835900620005-548.934310242187j),(562.8337430916671+509.6715525761305j),(284.7463004223353-1041.5042029009294j),(740.6594538176321+351.3564872489284j),(-326.21614960803066-844.1770303401083j),(699.378724249792-315.7447155534397j)
272,(-238.85545447577184-846.4627049693797j),(211.3161219092447-605.4136660604843j),(513.6938355665179+48.674090698663846j),(-156.54007867557254+574.8761236529435j),(-88.45374791042633-951.3224356559609j),(-419.3546294873365-557.2568307815536j),(560.0038586881802+515.9148279773607j),(289.8010469931217-1045.0042707930832j),(764.5042867568324+334.9923103701192j),(-370.8221908825507-857.9414709973688j),(708.1155638650928-334.33681800705733j)
273,(-157.17289811074724-916.0721257810407j),(251.3356742174806-634.1225272554152j),(540.1271608110801+100.23863921099954j),(-224.5857315644259+597.3426176555973j),(-0.41540634744260885-1091.8905203285244j),(-365.9762415525813-611.2674376897826j),(571.7519552878972+623.5437897443342j),(367.59763810252844-1153.4712169793877j),(779.0401942237365+443.2749305715279j),(-344.1227826576212-972.7456268137295j),(793.6984219592041-299.8977258568109j)
274,(-241.11947481089993-912.7105905481457j),(232.18548716991376-601.0502832373578j),(534.9902079041736+65.05921943746957j),(-177.40195201982647+582.0710943891536j),(-79.26992900968042-967.2126631236172j),(-373.9006854552918-543.8623790293601j),(571.3526915993247+547.4876654947747j),(266.352256056293-1088.0168100011326j),(759.3460919485519+370.58326218026167j),(-370.41284090272984-911.6199766424588j),(725.1317067447051-333.80751146780614j)
275,(-269.91862749780177-851.687547749131j),(200.82651468614094-596.9685973660343j),(498.3100098216466+60.53960490490649j),(-170.9362597841872+572.8051616722985j),(-70.16040902376457-975.0739269395573j),(-378.55401907812205-530.7547015460219j),(534.9957551079262+526.0810752836849j),(315.232989544179-1061.734065937194j),(765.8252231395857+320.5606292265827j),(-387.27854335203097-893.4976755414176j),(702.3737292440305-337.45313207096603j)
276,(-210.26430880106457-893.3301653128724j),(252.26723099682437-624.5833811853446j),(531.5851913127776+93.92575050331084j),(-207.23882891791294+570.814202527252j),(-0.6008251608349795-985.0024582520839j),(-367.1482957268115-565.9416866504322j),(537.1004092516334+560.5727003411251j),(361.70939629242554-1112.5960179200351j),(760.1976408382898+391.03206192446765j),(-333.8322263492653-917.2847554439381j),(737.5429329897827-307.9083491807178j)
277,(-191.0961764101571-872.5975428408186j),(251.2848524711612-608.6657371038056j),(523.1894637234617+96.5819958178315j),(-234.8145338364301+574.8575435896546j),(-8.052341514478329-1021.359418771399j),(-355.251371030452-576.9437707323559j),(513.3291761138472+585.8438411726949j),(418.6880825545697-1094.9707167729332j),(748.3974137268758+434.8052497835725j),(-331.30058896534445-948.5914434918549j),(763.8699967321621-290.65870624833144j)
278,(-187.32486141974104-904.5016960691703j),(247.23634484928402-610.1185859968608j),(526.612370016108+96.01026291462213j),(-224.57695698876606+583.6613297794098j),(-20.903786083814566-1004.9643331599333j),(-371.0122858314768-569.2573312382068j),(539.206416926789+582.7821414656524j),(373.0425229494436-1124.6767004743958j),(731.3586773689077+413.13391179140723j),(-336.84002522846936-899.6769763154415j),(747.4194692478333-303.16173843385195j)
279,(-174.0852406341049-883.2095949027264j),(264.83362360305284-593.4424751921009j),(498.2417627814065+106.2340738216942j),(-236.69276715511108+547.3339838366338j),(7.76615729556568-967.1900867837749j),(-343.8575182949181-567.7809277803299j),(497.906903567422+568.8640593737812j),(355.4850716968598-1085.346646369825j),(715.2519788881534+426.8496888095907j),(-308.91990322157557-905.0597138379006j),(728.0227397055271-254.51953505813586j)
280,(-187.67309766447218-881.3384186221613j),(225.77843112541117-608.1005628453619j),(513.4317848808197+97.50481217459296j),(-224.39260632060007+541.1779205514217j),(-9.92206668749175-973.0552476246404j),(-368.2431811851404-576.578426112711j),(500.6558079430016+548.5943826645255j),(359.5702105280673-1049.863054432393j),(733.4176690031107+411.69824304876715j),(-355.27818406093826-880.9559032450136j),(727.0512652289362-300.9435348144499j)
281,(-193.91258055058583-873.8974046638226j),(262.6382167602544-600.4102925521365j),(523.4807305153723+114.2120641036092j),(-241.57127538123987+559.7025185074376j),(3.280842594519118-1012.0872076606979j),(-367.49432607345096-591.2354660847634j),(523.6243843579264+595.3171601847446j),(403.7391843809853-1095.1662213591599j),(757.5286517953664+443.0110190930495j),(-343.3051377664851-910.9112247741823j),(755.1072574487171-285.35588765450336j)
282,(-220.73890515242624-851.3230012757778j),(264.4619649501141-605.5807359539791j),(518.2167104126896+100.88973409054893j),(-261.03977532560486+562.1241432185475j),(-24.34632048525083-1005.7666418025259j),(-372.38941997004787-552.4560798757665j),(467.2005618713099+579.762812431696j),(379.9084851547974-1065.2876103375957j),(703.2477263319583+431.23411272479706j),(-335.262646176541-915.2617266768673j),(736.0596377184585-251.2598548738016j)
283,(-234.24336185955423-889.0092428784843j),(263.2039989213619-615.9760153533921j),(509.6107062316701+107.51496842949538j),(-238.95213499512195+568.8433004400878j),(-5.858717070567902-1022.3011497423272j),(-373.02705432616546-559.6227291230596j),(524.1616445186386+590.4624734201228j),(395.18512224065626-1124.470528600164j),(740.9384741298796+450.7218277739538j),(-351.743920482095-967.0100682641695j),(737.5958558345076-276.37333318964954j)
284,(-210.26745265633951-870.9291787579757j),(267.4334919960162-606.7992813688253j),(517.9377012857491+122.7055120028304j),(-258.3515058298646+567.0274213027348j),(-27.308017224959872-1027.7370407628712j),(-369.3527121427286-570.2211129053649j),(513.6981453428384+627.9173390786068j),(330.5046919266661-1107.7792016872236j),(746.0903987670054+459.2262426896891j),(-366.13622441697015-924.2386805935803j),(790.3569965362784-289.47209680867854j)
285,(-208.71858243270557-913.6952542598891j),(254.67763456414966-609.1093312991705j),(504.56156353874087+111.28066635999139j),(-252.34571784979897+563.7152386269283j),(-31.333334336902695-966.4881775112974j),(-363.4708566788356-559.7504230388677j),(509.6112279562341+581.4500892297905j),(389.0661112356676-1114.1648946941714j),(721.8945801352095+409.71769780851713j),(-346.5372172916596-891.4781965725118j),(764.4702075479706-251.6308453112578j)
286,(-163.22272907489744-916.3690610629864j),(276.22526769615155-608.1097086078834j),(523.6665989574797+133.0373195080985j),(-286.531664223209+554.9770542214487j),(7.531854610245379-1031.685785140807j),(-360.18534041053726-589.4262415822302j),(497.6310438124866+634.612571917147j),(412.8436803892044-1109.2276716937474j),(719.2965351928694+478.0919593332881j),(-336.2967999965075-952.6052492822081j),(780.1663794196365-257.00839498122474j)
287,(-182.19746924239507-876.1819039374922j),(269.4845257961284-592.6744585410426j),(515.0836945457403+127.917291700711j),(-279.9456283336922+532.5743748514913j),(-21.980756280393457-1010.9695250658295j),(-356.3491187913582-578.2753586989988j),(482.4402809486681+630.7506400084279j),(398.78580634452504-1064.232470680066j),(695.2345042146665+483.547279303222j),(-306.3567587135909-933.4591584061366j),(760.3928993353334-270.3682503544349j)
288,(-183.9768629620727-913.4346576506725j),(275.19308243256904-618.7330800376125j),(508.2942530263831+138.19972598929525j),(-291.358255334725+545.1563311941482j),(-19.272346256280834-997.9208281771636j),(-378.33080111900296-582.8209611564607j),(472.60007903361026+616.9321540108001j),(380.75076964765896-1097.7232454650539j),(720.8695995459411+482.66663936259j),(-332.93511044946644-912.5585747941738j),(753.2323710595446-269.87764395618694j)
289,(-209.70632209053562-887.7695993855879j),(283.5884197419842-610.7230203685865j),(518.7099243469091+130.63576518639925j),(-293.0742075526966+534.7618839783493j),(16.427303675819388-1042.179956356026j),(-372.03126003984084-581.6044499778117j),(476.9049586916876+627.8071437749667j),(396.67119697016375-1094.623479500225j),(727.4512374898906+488.19747309567424j),(-351.54227350838045-933.1313510484391j),(761.0086243193166-266.7349134580183j)
290,(-212.29653066435947-877.5242122422878j),(257.6788941458572-600.541558727856j),(515.5947839977721+129.0227409458389j),(-285.65955926709904+529.1399965410798j),(-38.71609990113451-984.7073929945014j),(-370.306869442994-555.2120728466381j),(494.80692620328324+608.4035541726361j),(392.9735766862017-1100.5363030324102j),(726.6411918305499+463.5214169268436j),(-362.7981187123644-879.8934070783085j),(770.4976420146053-259.44711595505134j)
